timestamp,image_path,servo_angle,dc_motor_speed
20251128_190734_699,20251128_190734_699_angle90_speed50.png,90,50
20251128_190734_799,20251128_190734_799_angle90_speed50.png,90,50
20251128_190734_899,20251128_190734_899_angle90_speed50.png,90,50
20251128_190734_999,20251128_190734_999_angle90_speed50.png,90,50
20251128_190735_099,20251128_190735_099_angle90_speed50.png,90,50
20251128_190735_198,20251128_190735_198_angle90_speed50.png,90,50
20251128_190735_298,20251128_190735_298_angle90_speed50.png,90,50
20251128_190735_399,20251128_190735_399_angle90_speed50.png,90,50
20251128_190735_499,20251128_190735_499_angle90_speed50.png,90,50
20251128_190735_599,20251128_190735_599_angle40_speed50.png,40,50
20251128_190735_699,20251128_190735_699_angle40_speed50.png,40,50
20251128_190735_798,20251128_190735_798_angle40_speed50.png,40,50
20251128_190735_899,20251128_190735_899_angle40_speed50.png,40,50
20251128_190735_979,20251128_190735_979_angle40_speed50.png,40,50
20251128_190736_061,20251128_190736_061_angle40_speed50.png,40,50
20251128_190736_145,20251128_190736_145_angle40_speed50.png,40,50
20251128_190736_271,20251128_190736_271_angle40_speed50.png,40,50
20251128_190736_379,20251128_190736_379_angle40_speed50.png,40,50
20251128_190737_684,20251128_190737_684_angle90_speed50.png,90,50
20251128_190737_763,20251128_190737_763_angle90_speed50.png,90,50
20251128_190737_831,20251128_190737_831_angle90_speed50.png,90,50
20251128_190737_899,20251128_190737_899_angle90_speed50.png,90,50
20251128_190737_999,20251128_190737_999_angle90_speed50.png,90,50
20251128_190738_099,20251128_190738_099_angle40_speed50.png,40,50
20251128_190738_199,20251128_190738_199_angle40_speed50.png,40,50
20251128_190738_299,20251128_190738_299_angle40_speed50.png,40,50
20251128_190738_399,20251128_190738_399_angle40_speed50.png,40,50
20251128_190738_499,20251128_190738_499_angle40_speed50.png,40,50
20251128_190738_599,20251128_190738_599_angle40_speed50.png,40,50
20251128_190738_699,20251128_190738_699_angle40_speed50.png,40,50
20251128_190738_799,20251128_190738_799_angle40_speed50.png,40,50
20251128_190738_899,20251128_190738_899_angle40_speed50.png,40,50
20251128_190738_999,20251128_190738_999_angle40_speed50.png,40,50
20251128_190739_099,20251128_190739_099_angle40_speed50.png,40,50
20251128_190739_199,20251128_190739_199_angle40_speed50.png,40,50
20251128_190739_299,20251128_190739_299_angle40_speed50.png,40,50
20251128_190739_399,20251128_190739_399_angle40_speed50.png,40,50
20251128_190739_499,20251128_190739_499_angle40_speed50.png,40,50
20251128_190739_599,20251128_190739_599_angle40_speed50.png,40,50
20251128_190739_699,20251128_190739_699_angle40_speed50.png,40,50
20251128_190741_158,20251128_190741_158_angle120_speed50.png,120,50
20251128_190741_231,20251128_190741_231_angle120_speed50.png,120,50
20251128_190741_299,20251128_190741_299_angle120_speed50.png,120,50
20251128_190741_399,20251128_190741_399_angle120_speed50.png,120,50
20251128_190741_499,20251128_190741_499_angle120_speed50.png,120,50
20251128_190741_599,20251128_190741_599_angle120_speed50.png,120,50
20251128_190741_699,20251128_190741_699_angle120_speed50.png,120,50
20251128_190741_799,20251128_190741_799_angle120_speed50.png,120,50
20251128_190741_899,20251128_190741_899_angle120_speed50.png,120,50
20251128_190741_999,20251128_190741_999_angle120_speed50.png,120,50
20251128_190742_099,20251128_190742_099_angle120_speed50.png,120,50
20251128_190742_199,20251128_190742_199_angle120_speed50.png,120,50
20251128_190742_299,20251128_190742_299_angle120_speed50.png,120,50
20251128_190742_399,20251128_190742_399_angle120_speed50.png,120,50
20251128_190742_499,20251128_190742_499_angle90_speed50.png,90,50
20251128_190742_599,20251128_190742_599_angle90_speed50.png,90,50
20251128_190742_699,20251128_190742_699_angle90_speed50.png,90,50
20251128_190742_799,20251128_190742_799_angle90_speed50.png,90,50
20251128_190742_873,20251128_190742_873_angle90_speed50.png,90,50
20251128_190742_983,20251128_190742_983_angle90_speed50.png,90,50
20251128_190743_096,20251128_190743_096_angle90_speed50.png,90,50
20251128_190743_173,20251128_190743_173_angle90_speed50.png,90,50
20251128_190743_293,20251128_190743_293_angle90_speed50.png,90,50
20251128_190743_365,20251128_190743_365_angle90_speed50.png,90,50
20251128_190743_436,20251128_190743_436_angle90_speed50.png,90,50
20251128_190743_511,20251128_190743_511_angle90_speed50.png,90,50
20251128_190744_832,20251128_190744_832_angle40_speed50.png,40,50
20251128_190744_899,20251128_190744_899_angle40_speed50.png,40,50
20251128_190744_999,20251128_190744_999_angle40_speed50.png,40,50
20251128_190745_099,20251128_190745_099_angle40_speed50.png,40,50
20251128_190745_199,20251128_190745_199_angle40_speed50.png,40,50
20251128_190745_299,20251128_190745_299_angle40_speed50.png,40,50
20251128_190745_399,20251128_190745_399_angle40_speed50.png,40,50
20251128_190745_499,20251128_190745_499_angle40_speed50.png,40,50
20251128_190745_599,20251128_190745_599_angle40_speed50.png,40,50
20251128_190745_699,20251128_190745_699_angle40_speed50.png,40,50
20251128_190745_799,20251128_190745_799_angle40_speed50.png,40,50
20251128_190745_899,20251128_190745_899_angle40_speed50.png,40,50
20251128_190745_999,20251128_190745_999_angle40_speed50.png,40,50
20251128_190746_099,20251128_190746_099_angle0_speed50.png,0,50
20251128_190746_199,20251128_190746_199_angle0_speed50.png,0,50
20251128_190746_299,20251128_190746_299_angle0_speed50.png,0,50
20251128_190746_399,20251128_190746_399_angle0_speed50.png,0,50
20251128_190746_499,20251128_190746_499_angle0_speed50.png,0,50
20251128_190746_599,20251128_190746_599_angle40_speed50.png,40,50
20251128_190746_699,20251128_190746_699_angle40_speed50.png,40,50
20251128_190746_766,20251128_190746_766_angle40_speed50.png,40,50
20251128_190746_864,20251128_190746_864_angle40_speed50.png,40,50
20251128_190746_983,20251128_190746_983_angle40_speed50.png,40,50
20251128_190747_059,20251128_190747_059_angle40_speed50.png,40,50
20251128_190748_296,20251128_190748_296_angle0_speed50.png,0,50
20251128_190748_399,20251128_190748_399_angle0_speed50.png,0,50
20251128_190748_499,20251128_190748_499_angle0_speed50.png,0,50
20251128_190748_599,20251128_190748_599_angle0_speed50.png,0,50
20251128_190748_699,20251128_190748_699_angle0_speed50.png,0,50
20251128_190748_799,20251128_190748_799_angle40_speed50.png,40,50
20251128_190748_899,20251128_190748_899_angle40_speed50.png,40,50
20251128_190748_999,20251128_190748_999_angle40_speed50.png,40,50
20251128_190749_099,20251128_190749_099_angle40_speed50.png,40,50
20251128_190749_199,20251128_190749_199_angle40_speed50.png,40,50
20251128_190749_299,20251128_190749_299_angle40_speed50.png,40,50
20251128_190749_399,20251128_190749_399_angle40_speed50.png,40,50
20251128_190749_499,20251128_190749_499_angle40_speed50.png,40,50
20251128_190749_599,20251128_190749_599_angle40_speed50.png,40,50
20251128_190749_699,20251128_190749_699_angle40_speed50.png,40,50
20251128_190749_799,20251128_190749_799_angle90_speed50.png,90,50
20251128_190749_899,20251128_190749_899_angle90_speed50.png,90,50
20251128_190749_999,20251128_190749_999_angle90_speed50.png,90,50
20251128_190750_099,20251128_190750_099_angle90_speed50.png,90,50
20251128_190750_206,20251128_190750_206_angle90_speed50.png,90,50
20251128_190750_359,20251128_190750_359_angle90_speed50.png,90,50
20251128_190750_431,20251128_190750_431_angle90_speed50.png,90,50
20251128_190752_032,20251128_190752_032_angle90_speed50.png,90,50
20251128_190752_099,20251128_190752_099_angle90_speed50.png,90,50
20251128_190752_199,20251128_190752_199_angle90_speed50.png,90,50
20251128_190752_299,20251128_190752_299_angle90_speed50.png,90,50
20251128_190752_399,20251128_190752_399_angle90_speed50.png,90,50
20251128_190752_499,20251128_190752_499_angle90_speed50.png,90,50
20251128_190752_599,20251128_190752_599_angle90_speed50.png,90,50
20251128_190752_699,20251128_190752_699_angle90_speed50.png,90,50
20251128_190752_799,20251128_190752_799_angle90_speed50.png,90,50
20251128_190752_899,20251128_190752_899_angle90_speed50.png,90,50
20251128_190752_999,20251128_190752_999_angle90_speed50.png,90,50
20251128_190753_099,20251128_190753_099_angle90_speed50.png,90,50
20251128_190753_199,20251128_190753_199_angle90_speed50.png,90,50
20251128_190753_299,20251128_190753_299_angle90_speed50.png,90,50
20251128_190753_399,20251128_190753_399_angle90_speed50.png,90,50
20251128_190753_499,20251128_190753_499_angle90_speed50.png,90,50
20251128_190753_599,20251128_190753_599_angle90_speed50.png,90,50
20251128_190753_699,20251128_190753_699_angle90_speed50.png,90,50
20251128_190753_799,20251128_190753_799_angle90_speed50.png,90,50
20251128_190753_899,20251128_190753_899_angle40_speed50.png,40,50
20251128_190753_999,20251128_190753_999_angle40_speed50.png,40,50
20251128_190754_099,20251128_190754_099_angle40_speed50.png,40,50
20251128_190755_421,20251128_190755_421_angle0_speed50.png,0,50
20251128_190755_499,20251128_190755_499_angle0_speed50.png,0,50
20251128_190755_599,20251128_190755_599_angle0_speed50.png,0,50
20251128_190755_699,20251128_190755_699_angle0_speed50.png,0,50
20251128_190755_799,20251128_190755_799_angle0_speed50.png,0,50
20251128_190755_899,20251128_190755_899_angle0_speed50.png,0,50
20251128_190755_999,20251128_190755_999_angle0_speed50.png,0,50
20251128_190756_099,20251128_190756_099_angle0_speed50.png,0,50
20251128_190756_199,20251128_190756_199_angle0_speed50.png,0,50
20251128_190756_299,20251128_190756_299_angle0_speed50.png,0,50
20251128_190756_399,20251128_190756_399_angle0_speed50.png,0,50
20251128_190756_499,20251128_190756_499_angle0_speed50.png,0,50
20251128_190756_599,20251128_190756_599_angle0_speed50.png,0,50
20251128_190756_699,20251128_190756_699_angle0_speed50.png,0,50
20251128_190756_799,20251128_190756_799_angle0_speed50.png,0,50
20251128_190756_899,20251128_190756_899_angle0_speed50.png,0,50
20251128_190756_999,20251128_190756_999_angle0_speed50.png,0,50
20251128_190757_099,20251128_190757_099_angle0_speed50.png,0,50
20251128_190757_199,20251128_190757_199_angle0_speed50.png,0,50
20251128_190757_374,20251128_190757_374_angle0_speed50.png,0,50
20251128_190757_456,20251128_190757_456_angle40_speed50.png,40,50
20251128_190757_554,20251128_190757_554_angle40_speed50.png,40,50
20251128_190757_660,20251128_190757_660_angle40_speed50.png,40,50
20251128_190759_030,20251128_190759_030_angle90_speed50.png,90,50
20251128_190759_099,20251128_190759_099_angle90_speed50.png,90,50
20251128_190759_199,20251128_190759_199_angle90_speed50.png,90,50
20251128_190759_299,20251128_190759_299_angle90_speed50.png,90,50
20251128_190759_399,20251128_190759_399_angle90_speed50.png,90,50
20251128_190759_499,20251128_190759_499_angle90_speed50.png,90,50
20251128_190759_599,20251128_190759_599_angle90_speed50.png,90,50
20251128_190759_699,20251128_190759_699_angle90_speed50.png,90,50
20251128_190759_799,20251128_190759_799_angle90_speed50.png,90,50
20251128_190759_899,20251128_190759_899_angle90_speed50.png,90,50
20251128_190759_999,20251128_190759_999_angle90_speed50.png,90,50
20251128_190800_099,20251128_190800_099_angle90_speed50.png,90,50
20251128_190800_199,20251128_190800_199_angle90_speed50.png,90,50
20251128_190800_299,20251128_190800_299_angle90_speed50.png,90,50
20251128_190800_399,20251128_190800_399_angle90_speed50.png,90,50
20251128_190800_499,20251128_190800_499_angle90_speed50.png,90,50
20251128_190800_599,20251128_190800_599_angle90_speed50.png,90,50
20251128_190800_699,20251128_190800_699_angle90_speed50.png,90,50
20251128_190800_799,20251128_190800_799_angle90_speed50.png,90,50
20251128_190800_911,20251128_190800_911_angle90_speed50.png,90,50
20251128_190800_978,20251128_190800_978_angle90_speed50.png,90,50
20251128_190801_063,20251128_190801_063_angle90_speed50.png,90,50
20251128_190801_198,20251128_190801_198_angle90_speed50.png,90,50
20251128_190801_287,20251128_190801_287_angle90_speed50.png,90,50
20251128_190802_747,20251128_190802_747_angle90_speed50.png,90,50
20251128_190802_831,20251128_190802_831_angle90_speed50.png,90,50
20251128_190802_899,20251128_190802_899_angle90_speed50.png,90,50
20251128_190802_999,20251128_190802_999_angle90_speed50.png,90,50
20251128_190803_099,20251128_190803_099_angle90_speed50.png,90,50
20251128_190803_199,20251128_190803_199_angle90_speed50.png,90,50
20251128_190803_299,20251128_190803_299_angle90_speed50.png,90,50
20251128_190803_399,20251128_190803_399_angle40_speed50.png,40,50
20251128_190803_499,20251128_190803_499_angle40_speed50.png,40,50
20251128_190803_599,20251128_190803_599_angle40_speed50.png,40,50
20251128_190803_699,20251128_190803_699_angle40_speed50.png,40,50
20251128_190803_799,20251128_190803_799_angle40_speed50.png,40,50
20251128_190803_899,20251128_190803_899_angle40_speed50.png,40,50
20251128_190803_999,20251128_190803_999_angle40_speed50.png,40,50
20251128_190804_099,20251128_190804_099_angle90_speed50.png,90,50
20251128_190804_199,20251128_190804_199_angle90_speed50.png,90,50
20251128_190804_299,20251128_190804_299_angle90_speed50.png,90,50
20251128_190804_399,20251128_190804_399_angle90_speed50.png,90,50
20251128_190804_499,20251128_190804_499_angle90_speed50.png,90,50
20251128_190804_599,20251128_190804_599_angle90_speed50.png,90,50
20251128_190804_699,20251128_190804_699_angle90_speed50.png,90,50
20251128_190804_799,20251128_190804_799_angle90_speed50.png,90,50
20251128_190806_161,20251128_190806_161_angle90_speed50.png,90,50
20251128_190806_231,20251128_190806_231_angle90_speed50.png,90,50
20251128_190806_299,20251128_190806_299_angle90_speed50.png,90,50
20251128_190806_399,20251128_190806_399_angle90_speed50.png,90,50
20251128_190806_499,20251128_190806_499_angle90_speed50.png,90,50
20251128_190806_599,20251128_190806_599_angle90_speed50.png,90,50
20251128_190806_699,20251128_190806_699_angle90_speed50.png,90,50
20251128_190806_799,20251128_190806_799_angle90_speed50.png,90,50
20251128_190806_899,20251128_190806_899_angle40_speed50.png,40,50
20251128_190806_999,20251128_190806_999_angle40_speed50.png,40,50
20251128_190807_099,20251128_190807_099_angle40_speed50.png,40,50
20251128_190807_199,20251128_190807_199_angle40_speed50.png,40,50
20251128_190807_299,20251128_190807_299_angle40_speed50.png,40,50
20251128_190807_399,20251128_190807_399_angle40_speed50.png,40,50
20251128_190807_499,20251128_190807_499_angle40_speed50.png,40,50
20251128_190807_599,20251128_190807_599_angle90_speed50.png,90,50
20251128_190807_699,20251128_190807_699_angle90_speed50.png,90,50
20251128_190807_799,20251128_190807_799_angle90_speed50.png,90,50
20251128_190807_899,20251128_190807_899_angle90_speed50.png,90,50
20251128_190807_999,20251128_190807_999_angle90_speed50.png,90,50
20251128_190808_118,20251128_190808_118_angle90_speed50.png,90,50
20251128_190808_211,20251128_190808_211_angle90_speed50.png,90,50
20251128_190808_335,20251128_190808_335_angle90_speed50.png,90,50
20251128_190809_451,20251128_190809_451_angle40_speed50.png,40,50
20251128_190809_531,20251128_190809_531_angle40_speed50.png,40,50
20251128_190809_600,20251128_190809_600_angle40_speed50.png,40,50
20251128_190809_699,20251128_190809_699_angle40_speed50.png,40,50
20251128_190809_799,20251128_190809_799_angle40_speed50.png,40,50
20251128_190809_899,20251128_190809_899_angle40_speed50.png,40,50
20251128_190809_999,20251128_190809_999_angle0_speed50.png,0,50
20251128_190810_099,20251128_190810_099_angle0_speed50.png,0,50
20251128_190810_199,20251128_190810_199_angle0_speed50.png,0,50
20251128_190810_300,20251128_190810_300_angle0_speed50.png,0,50
20251128_190810_400,20251128_190810_400_angle0_speed50.png,0,50
20251128_190810_500,20251128_190810_500_angle0_speed50.png,0,50
20251128_190810_600,20251128_190810_600_angle0_speed50.png,0,50
20251128_190810_700,20251128_190810_700_angle0_speed50.png,0,50
20251128_190810_800,20251128_190810_800_angle40_speed50.png,40,50
20251128_190810_899,20251128_190810_899_angle40_speed50.png,40,50
20251128_190810_999,20251128_190810_999_angle40_speed50.png,40,50
20251128_190811_100,20251128_190811_100_angle40_speed50.png,40,50
20251128_190811_200,20251128_190811_200_angle40_speed50.png,40,50
20251128_190811_300,20251128_190811_300_angle40_speed50.png,40,50
20251128_190811_400,20251128_190811_400_angle40_speed50.png,40,50
20251128_190811_500,20251128_190811_500_angle40_speed50.png,40,50
20251128_190812_795,20251128_190812_795_angle0_speed50.png,0,50
20251128_190812_864,20251128_190812_864_angle0_speed50.png,0,50
20251128_190812_932,20251128_190812_932_angle0_speed50.png,0,50
20251128_190813_000,20251128_190813_000_angle0_speed50.png,0,50
20251128_190813_100,20251128_190813_100_angle0_speed50.png,0,50
20251128_190813_200,20251128_190813_200_angle0_speed50.png,0,50
20251128_190813_300,20251128_190813_300_angle0_speed50.png,0,50
20251128_190813_400,20251128_190813_400_angle0_speed50.png,0,50
20251128_190813_500,20251128_190813_500_angle0_speed50.png,0,50
20251128_190813_600,20251128_190813_600_angle0_speed50.png,0,50
20251128_190813_700,20251128_190813_700_angle0_speed50.png,0,50
20251128_190813_800,20251128_190813_800_angle40_speed50.png,40,50
20251128_190813_900,20251128_190813_900_angle40_speed50.png,40,50
20251128_190814_000,20251128_190814_000_angle40_speed50.png,40,50
20251128_190814_100,20251128_190814_100_angle90_speed50.png,90,50
20251128_190814_200,20251128_190814_200_angle90_speed50.png,90,50
20251128_190814_300,20251128_190814_300_angle90_speed50.png,90,50
20251128_190814_400,20251128_190814_400_angle90_speed50.png,90,50
20251128_190814_500,20251128_190814_500_angle90_speed50.png,90,50
20251128_190814_719,20251128_190814_719_angle90_speed50.png,90,50
20251128_190814_812,20251128_190814_812_angle90_speed50.png,90,50
20251128_190814_910,20251128_190814_910_angle90_speed50.png,90,50
20251128_190814_993,20251128_190814_993_angle90_speed50.png,90,50
20251128_190815_086,20251128_190815_086_angle90_speed50.png,90,50
20251128_190815_157,20251128_190815_157_angle90_speed50.png,90,50
20251128_190816_756,20251128_190816_756_angle90_speed50.png,90,50
20251128_190816_832,20251128_190816_832_angle90_speed50.png,90,50
20251128_190816_900,20251128_190816_900_angle90_speed50.png,90,50
20251128_190817_000,20251128_190817_000_angle90_speed50.png,90,50
20251128_190817_100,20251128_190817_100_angle90_speed50.png,90,50
20251128_190817_200,20251128_190817_200_angle90_speed50.png,90,50
20251128_190817_300,20251128_190817_300_angle90_speed50.png,90,50
20251128_190817_400,20251128_190817_400_angle90_speed50.png,90,50
20251128_190817_500,20251128_190817_500_angle90_speed50.png,90,50
20251128_190817_600,20251128_190817_600_angle90_speed50.png,90,50
20251128_190817_700,20251128_190817_700_angle90_speed50.png,90,50
20251128_190817_800,20251128_190817_800_angle90_speed50.png,90,50
20251128_190817_900,20251128_190817_900_angle90_speed50.png,90,50
20251128_190818_000,20251128_190818_000_angle40_speed50.png,40,50
20251128_190818_100,20251128_190818_100_angle40_speed50.png,40,50
20251128_190818_200,20251128_190818_200_angle40_speed50.png,40,50
20251128_190818_300,20251128_190818_300_angle40_speed50.png,40,50
20251128_190818_400,20251128_190818_400_angle40_speed50.png,40,50
20251128_190818_500,20251128_190818_500_angle40_speed50.png,40,50
20251128_190818_671,20251128_190818_671_angle40_speed50.png,40,50
20251128_190818_741,20251128_190818_741_angle40_speed50.png,40,50
20251128_190818_826,20251128_190818_826_angle40_speed50.png,40,50
20251128_190818_926,20251128_190818_926_angle40_speed50.png,40,50
20251128_190819_035,20251128_190819_035_angle40_speed50.png,40,50
20251128_190820_516,20251128_190820_516_angle90_speed50.png,90,50
20251128_190820_600,20251128_190820_600_angle90_speed50.png,90,50
20251128_190820_700,20251128_190820_700_angle90_speed50.png,90,50
20251128_190820_800,20251128_190820_800_angle90_speed50.png,90,50
20251128_190820_900,20251128_190820_900_angle90_speed50.png,90,50
20251128_190821_000,20251128_190821_000_angle120_speed50.png,120,50
20251128_190821_100,20251128_190821_100_angle120_speed50.png,120,50
20251128_190821_200,20251128_190821_200_angle120_speed50.png,120,50
20251128_190821_300,20251128_190821_300_angle120_speed50.png,120,50
20251128_190821_400,20251128_190821_400_angle150_speed50.png,150,50
20251128_190821_500,20251128_190821_500_angle150_speed50.png,150,50
20251128_190821_600,20251128_190821_600_angle150_speed50.png,150,50
20251128_190821_700,20251128_190821_700_angle120_speed50.png,120,50
20251128_190821_800,20251128_190821_800_angle120_speed50.png,120,50
20251128_190821_900,20251128_190821_900_angle120_speed50.png,120,50
20251128_190822_000,20251128_190822_000_angle120_speed50.png,120,50
20251128_190822_100,20251128_190822_100_angle90_speed50.png,90,50
20251128_190822_200,20251128_190822_200_angle90_speed50.png,90,50
20251128_190822_300,20251128_190822_300_angle90_speed50.png,90,50
20251128_190822_400,20251128_190822_400_angle90_speed50.png,90,50
20251128_190822_505,20251128_190822_505_angle90_speed50.png,90,50
20251128_190822_601,20251128_190822_601_angle40_speed50.png,40,50
20251128_190822_715,20251128_190822_715_angle40_speed50.png,40,50
20251128_190824_295,20251128_190824_295_angle120_speed50.png,120,50
20251128_190824_364,20251128_190824_364_angle120_speed50.png,120,50
20251128_190824_432,20251128_190824_432_angle120_speed50.png,120,50
20251128_190824_500,20251128_190824_500_angle120_speed50.png,120,50
20251128_190824_596,20251128_190824_596_angle120_speed50.png,120,50
20251128_190824_664,20251128_190824_664_angle120_speed50.png,120,50
20251128_190824_732,20251128_190824_732_angle120_speed50.png,120,50
20251128_190824_832,20251128_190824_832_angle120_speed50.png,120,50
20251128_190824_932,20251128_190824_932_angle120_speed50.png,120,50
20251128_190825_032,20251128_190825_032_angle120_speed50.png,120,50
20251128_190825_132,20251128_190825_132_angle120_speed50.png,120,50
20251128_190825_232,20251128_190825_232_angle120_speed50.png,120,50
20251128_190825_332,20251128_190825_332_angle90_speed50.png,90,50
20251128_190825_432,20251128_190825_432_angle90_speed50.png,90,50
20251128_190825_532,20251128_190825_532_angle90_speed50.png,90,50
20251128_190825_632,20251128_190825_632_angle90_speed50.png,90,50
20251128_190825_732,20251128_190825_732_angle90_speed50.png,90,50
20251128_190825_832,20251128_190825_832_angle40_speed50.png,40,50
20251128_190825_932,20251128_190825_932_angle40_speed50.png,40,50
20251128_190826_032,20251128_190826_032_angle40_speed50.png,40,50
20251128_190826_136,20251128_190826_136_angle40_speed50.png,40,50
20251128_190826_258,20251128_190826_258_angle40_speed50.png,40,50
20251128_190826_339,20251128_190826_339_angle40_speed50.png,40,50
20251128_190826_408,20251128_190826_408_angle40_speed50.png,40,50
20251128_190826_562,20251128_190826_562_angle0_speed50.png,0,50
20251128_190827_663,20251128_190827_663_angle0_speed50.png,0,50
20251128_190827_732,20251128_190827_732_angle0_speed50.png,0,50
20251128_190827_832,20251128_190827_832_angle0_speed50.png,0,50
20251128_190827_932,20251128_190827_932_angle0_speed50.png,0,50
20251128_190828_032,20251128_190828_032_angle0_speed50.png,0,50
20251128_190828_132,20251128_190828_132_angle0_speed50.png,0,50
20251128_190828_232,20251128_190828_232_angle0_speed50.png,0,50
20251128_190828_332,20251128_190828_332_angle0_speed50.png,0,50
20251128_190828_432,20251128_190828_432_angle0_speed50.png,0,50
20251128_190828_532,20251128_190828_532_angle0_speed50.png,0,50
20251128_190828_632,20251128_190828_632_angle0_speed50.png,0,50
20251128_190828_732,20251128_190828_732_angle0_speed50.png,0,50
20251128_190828_832,20251128_190828_832_angle40_speed50.png,40,50
20251128_190828_932,20251128_190828_932_angle40_speed50.png,40,50
20251128_190829_032,20251128_190829_032_angle40_speed50.png,40,50
20251128_190829_132,20251128_190829_132_angle40_speed50.png,40,50
20251128_190829_232,20251128_190829_232_angle40_speed50.png,40,50
20251128_190829_332,20251128_190829_332_angle40_speed50.png,40,50
20251128_190829_432,20251128_190829_432_angle40_speed50.png,40,50
20251128_190829_551,20251128_190829_551_angle40_speed50.png,40,50
20251128_190829_627,20251128_190829_627_angle40_speed50.png,40,50
20251128_190829_731,20251128_190829_731_angle40_speed50.png,40,50
20251128_190829_814,20251128_190829_814_angle40_speed50.png,40,50
20251128_190831_266,20251128_190831_266_angle0_speed50.png,0,50
20251128_190831_364,20251128_190831_364_angle0_speed50.png,0,50
20251128_190831_432,20251128_190831_432_angle0_speed50.png,0,50
20251128_190831_532,20251128_190831_532_angle0_speed50.png,0,50
20251128_190831_632,20251128_190831_632_angle0_speed50.png,0,50
20251128_190831_732,20251128_190831_732_angle0_speed50.png,0,50
20251128_190831_832,20251128_190831_832_angle0_speed50.png,0,50
20251128_190831_932,20251128_190831_932_angle40_speed50.png,40,50
20251128_190832_032,20251128_190832_032_angle40_speed50.png,40,50
20251128_190832_132,20251128_190832_132_angle40_speed50.png,40,50
20251128_190832_232,20251128_190832_232_angle90_speed50.png,90,50
20251128_190832_332,20251128_190832_332_angle90_speed50.png,90,50
20251128_190832_432,20251128_190832_432_angle90_speed50.png,90,50
20251128_190832_532,20251128_190832_532_angle90_speed50.png,90,50
20251128_190832_632,20251128_190832_632_angle90_speed50.png,90,50
20251128_190832_732,20251128_190832_732_angle90_speed50.png,90,50
20251128_190832_832,20251128_190832_832_angle90_speed50.png,90,50
20251128_190832_932,20251128_190832_932_angle90_speed50.png,90,50
20251128_190833_032,20251128_190833_032_angle90_speed50.png,90,50
20251128_190833_132,20251128_190833_132_angle90_speed50.png,90,50
20251128_190833_306,20251128_190833_306_angle90_speed50.png,90,50
20251128_190833_405,20251128_190833_405_angle90_speed50.png,90,50
20251128_190833_479,20251128_190833_479_angle90_speed50.png,90,50
20251128_190834_708,20251128_190834_708_angle120_speed50.png,120,50
20251128_190834_796,20251128_190834_796_angle120_speed50.png,120,50
20251128_190834_864,20251128_190834_864_angle120_speed50.png,120,50
20251128_190834_932,20251128_190834_932_angle120_speed50.png,120,50
20251128_190835_032,20251128_190835_032_angle120_speed50.png,120,50
20251128_190835_132,20251128_190835_132_angle120_speed50.png,120,50
20251128_190835_232,20251128_190835_232_angle90_speed50.png,90,50
20251128_190835_332,20251128_190835_332_angle90_speed50.png,90,50
20251128_190835_432,20251128_190835_432_angle90_speed50.png,90,50
20251128_190835_532,20251128_190835_532_angle90_speed50.png,90,50
20251128_190835_632,20251128_190835_632_angle90_speed50.png,90,50
20251128_190835_732,20251128_190835_732_angle40_speed50.png,40,50
20251128_190835_832,20251128_190835_832_angle40_speed50.png,40,50
20251128_190835_932,20251128_190835_932_angle40_speed50.png,40,50
20251128_190836_032,20251128_190836_032_angle40_speed50.png,40,50
20251128_190836_132,20251128_190836_132_angle40_speed50.png,40,50
20251128_190836_232,20251128_190836_232_angle40_speed50.png,40,50
20251128_190836_332,20251128_190836_332_angle40_speed50.png,40,50
20251128_190836_432,20251128_190836_432_angle0_speed50.png,0,50
20251128_190836_532,20251128_190836_532_angle0_speed50.png,0,50
20251128_190836_632,20251128_190836_632_angle0_speed50.png,0,50
20251128_190836_732,20251128_190836_732_angle0_speed50.png,0,50
20251128_190838_406,20251128_190838_406_angle90_speed50.png,90,50
20251128_190838_496,20251128_190838_496_angle90_speed50.png,90,50
20251128_190838_564,20251128_190838_564_angle90_speed50.png,90,50
20251128_190838_632,20251128_190838_632_angle90_speed50.png,90,50
20251128_190838_732,20251128_190838_732_angle40_speed50.png,40,50
20251128_190838_832,20251128_190838_832_angle40_speed50.png,40,50
20251128_190838_932,20251128_190838_932_angle40_speed50.png,40,50
20251128_190839_032,20251128_190839_032_angle0_speed50.png,0,50
20251128_190839_132,20251128_190839_132_angle0_speed50.png,0,50
20251128_190839_232,20251128_190839_232_angle0_speed50.png,0,50
20251128_190839_333,20251128_190839_333_angle0_speed50.png,0,50
20251128_190839_433,20251128_190839_433_angle0_speed50.png,0,50
20251128_190839_532,20251128_190839_532_angle0_speed50.png,0,50
20251128_190839_633,20251128_190839_633_angle0_speed50.png,0,50
20251128_190839_732,20251128_190839_732_angle0_speed50.png,0,50
20251128_190839_833,20251128_190839_833_angle0_speed50.png,0,50
20251128_190839_933,20251128_190839_933_angle0_speed50.png,0,50
20251128_190840_033,20251128_190840_033_angle0_speed50.png,0,50
20251128_190840_133,20251128_190840_133_angle0_speed50.png,0,50
20251128_190840_233,20251128_190840_233_angle0_speed50.png,0,50
20251128_190840_333,20251128_190840_333_angle0_speed50.png,0,50
20251128_190840_440,20251128_190840_440_angle0_speed50.png,0,50
20251128_190840_519,20251128_190840_519_angle0_speed50.png,0,50
