timestamp,image_path,servo_angle,dc_motor_speed
20251214_140653_525,20251214_140653_525_angle120_speed50.png,120,50
20251214_140653_561,20251214_140653_561_angle120_speed50.png,120,50
20251214_140653_639,20251214_140653_639_angle120_speed50.png,120,50
20251214_140653_709,20251214_140653_709_angle120_speed50.png,120,50
20251214_140653_753,20251214_140653_753_angle120_speed50.png,120,50
20251214_140653_833,20251214_140653_833_angle120_speed50.png,120,50
20251214_140653_882,20251214_140653_882_angle120_speed50.png,120,50
20251214_140653_960,20251214_140653_960_angle120_speed50.png,120,50
20251214_140654_018,20251214_140654_018_angle120_speed50.png,120,50
20251214_140654_099,20251214_140654_099_angle120_speed50.png,120,50
20251214_140654_176,20251214_140654_176_angle120_speed50.png,120,50
20251214_140654_264,20251214_140654_264_angle120_speed50.png,120,50
20251214_140655_700,20251214_140655_700_angle90_speed50.png,90,50
20251214_140655_761,20251214_140655_761_angle90_speed50.png,90,50
20251214_140655_825,20251214_140655_825_angle90_speed50.png,90,50
20251214_140655_861,20251214_140655_861_angle90_speed50.png,90,50
20251214_140655_925,20251214_140655_925_angle90_speed50.png,90,50
20251214_140655_961,20251214_140655_961_angle90_speed50.png,90,50
20251214_140656_025,20251214_140656_025_angle60_speed50.png,60,50
20251214_140656_061,20251214_140656_061_angle60_speed50.png,60,50
20251214_140656_125,20251214_140656_125_angle60_speed50.png,60,50
20251214_140656_161,20251214_140656_161_angle60_speed50.png,60,50
20251214_140656_225,20251214_140656_225_angle60_speed50.png,60,50
20251214_140656_261,20251214_140656_261_angle60_speed50.png,60,50
20251214_140656_325,20251214_140656_325_angle60_speed50.png,60,50
20251214_140656_361,20251214_140656_361_angle60_speed50.png,60,50
20251214_140656_425,20251214_140656_425_angle60_speed50.png,60,50
20251214_140656_461,20251214_140656_461_angle60_speed50.png,60,50
20251214_140656_525,20251214_140656_525_angle60_speed50.png,60,50
20251214_140656_561,20251214_140656_561_angle60_speed50.png,60,50
20251214_140656_625,20251214_140656_625_angle60_speed50.png,60,50
20251214_140656_661,20251214_140656_661_angle60_speed50.png,60,50
20251214_140656_725,20251214_140656_725_angle90_speed50.png,90,50
20251214_140656_761,20251214_140656_761_angle90_speed50.png,90,50
20251214_140656_825,20251214_140656_825_angle90_speed50.png,90,50
20251214_140656_861,20251214_140656_861_angle90_speed50.png,90,50
20251214_140656_925,20251214_140656_925_angle90_speed50.png,90,50
20251214_140656_961,20251214_140656_961_angle90_speed50.png,90,50
20251214_140657_025,20251214_140657_025_angle90_speed50.png,90,50
20251214_140657_061,20251214_140657_061_angle90_speed50.png,90,50
20251214_140657_125,20251214_140657_125_angle90_speed50.png,90,50
20251214_140657_161,20251214_140657_161_angle90_speed50.png,90,50
20251214_140657_225,20251214_140657_225_angle90_speed50.png,90,50
20251214_140657_261,20251214_140657_261_angle90_speed50.png,90,50
20251214_140657_325,20251214_140657_325_angle90_speed50.png,90,50
20251214_140657_361,20251214_140657_361_angle90_speed50.png,90,50
20251214_140657_425,20251214_140657_425_angle60_speed50.png,60,50
20251214_140657_461,20251214_140657_461_angle60_speed50.png,60,50
20251214_140657_525,20251214_140657_525_angle60_speed50.png,60,50
20251214_140657_561,20251214_140657_561_angle60_speed50.png,60,50
20251214_140657_640,20251214_140657_640_angle60_speed50.png,60,50
20251214_140657_712,20251214_140657_712_angle60_speed50.png,60,50
20251214_140657_779,20251214_140657_779_angle60_speed50.png,60,50
20251214_140657_850,20251214_140657_850_angle60_speed50.png,60,50
20251214_140657_920,20251214_140657_920_angle60_speed50.png,60,50
20251214_140659_313,20251214_140659_313_angle60_speed50.png,60,50
20251214_140659_361,20251214_140659_361_angle90_speed50.png,90,50
20251214_140659_425,20251214_140659_425_angle90_speed50.png,90,50
20251214_140659_461,20251214_140659_461_angle90_speed50.png,90,50
20251214_140659_525,20251214_140659_525_angle90_speed50.png,90,50
20251214_140659_561,20251214_140659_561_angle90_speed50.png,90,50
20251214_140659_625,20251214_140659_625_angle90_speed50.png,90,50
20251214_140659_661,20251214_140659_661_angle90_speed50.png,90,50
20251214_140659_725,20251214_140659_725_angle90_speed50.png,90,50
20251214_140659_761,20251214_140659_761_angle90_speed50.png,90,50
20251214_140659_825,20251214_140659_825_angle90_speed50.png,90,50
20251214_140659_861,20251214_140659_861_angle90_speed50.png,90,50
20251214_140659_925,20251214_140659_925_angle90_speed50.png,90,50
20251214_140659_961,20251214_140659_961_angle90_speed50.png,90,50
20251214_140700_025,20251214_140700_025_angle90_speed50.png,90,50
20251214_140700_061,20251214_140700_061_angle90_speed50.png,90,50
20251214_140700_125,20251214_140700_125_angle90_speed50.png,90,50
20251214_140700_161,20251214_140700_161_angle90_speed50.png,90,50
20251214_140700_225,20251214_140700_225_angle90_speed50.png,90,50
20251214_140700_261,20251214_140700_261_angle90_speed50.png,90,50
20251214_140700_325,20251214_140700_325_angle90_speed50.png,90,50
20251214_140700_361,20251214_140700_361_angle90_speed50.png,90,50
20251214_140700_425,20251214_140700_425_angle60_speed50.png,60,50
20251214_140700_461,20251214_140700_461_angle60_speed50.png,60,50
20251214_140700_525,20251214_140700_525_angle60_speed50.png,60,50
20251214_140700_561,20251214_140700_561_angle60_speed50.png,60,50
20251214_140700_625,20251214_140700_625_angle60_speed50.png,60,50
20251214_140700_661,20251214_140700_661_angle60_speed50.png,60,50
20251214_140700_725,20251214_140700_725_angle60_speed50.png,60,50
20251214_140700_761,20251214_140700_761_angle60_speed50.png,60,50
20251214_140700_825,20251214_140700_825_angle60_speed50.png,60,50
20251214_140700_861,20251214_140700_861_angle60_speed50.png,60,50
20251214_140700_925,20251214_140700_925_angle60_speed50.png,60,50
20251214_140700_961,20251214_140700_961_angle90_speed50.png,90,50
20251214_140701_027,20251214_140701_027_angle90_speed50.png,90,50
20251214_140701_070,20251214_140701_070_angle90_speed50.png,90,50
20251214_140701_117,20251214_140701_117_angle90_speed50.png,90,50
20251214_140701_188,20251214_140701_188_angle90_speed50.png,90,50
20251214_140701_295,20251214_140701_295_angle90_speed50.png,90,50
20251214_140701_378,20251214_140701_378_angle90_speed50.png,90,50
20251214_140701_436,20251214_140701_436_angle90_speed50.png,90,50
20251214_140701_511,20251214_140701_511_angle90_speed50.png,90,50
20251214_140701_579,20251214_140701_579_angle90_speed50.png,90,50
20251214_140701_656,20251214_140701_656_angle90_speed50.png,90,50
20251214_140703_130,20251214_140703_130_angle30_speed50.png,30,50
20251214_140703_193,20251214_140703_193_angle30_speed50.png,30,50
20251214_140703_261,20251214_140703_261_angle30_speed50.png,30,50
20251214_140703_325,20251214_140703_325_angle30_speed50.png,30,50
20251214_140703_361,20251214_140703_361_angle30_speed50.png,30,50
20251214_140703_425,20251214_140703_425_angle30_speed50.png,30,50
20251214_140703_461,20251214_140703_461_angle30_speed50.png,30,50
20251214_140703_525,20251214_140703_525_angle30_speed50.png,30,50
20251214_140703_561,20251214_140703_561_angle30_speed50.png,30,50
20251214_140703_625,20251214_140703_625_angle30_speed50.png,30,50
20251214_140703_661,20251214_140703_661_angle30_speed50.png,30,50
20251214_140703_725,20251214_140703_725_angle30_speed50.png,30,50
20251214_140703_761,20251214_140703_761_angle30_speed50.png,30,50
20251214_140703_825,20251214_140703_825_angle30_speed50.png,30,50
20251214_140703_861,20251214_140703_861_angle30_speed50.png,30,50
20251214_140703_925,20251214_140703_925_angle30_speed50.png,30,50
20251214_140703_961,20251214_140703_961_angle30_speed50.png,30,50
20251214_140704_025,20251214_140704_025_angle30_speed50.png,30,50
20251214_140704_061,20251214_140704_061_angle30_speed50.png,30,50
20251214_140704_125,20251214_140704_125_angle30_speed50.png,30,50
20251214_140704_161,20251214_140704_161_angle30_speed50.png,30,50
20251214_140704_225,20251214_140704_225_angle30_speed50.png,30,50
20251214_140704_261,20251214_140704_261_angle30_speed50.png,30,50
20251214_140704_295,20251214_140704_295_angle30_speed50.png,30,50
20251214_140704_361,20251214_140704_361_angle30_speed50.png,30,50
20251214_140704_425,20251214_140704_425_angle30_speed50.png,30,50
20251214_140704_461,20251214_140704_461_angle30_speed50.png,30,50
20251214_140704_525,20251214_140704_525_angle30_speed50.png,30,50
20251214_140704_561,20251214_140704_561_angle30_speed50.png,30,50
20251214_140704_625,20251214_140704_625_angle30_speed50.png,30,50
20251214_140704_661,20251214_140704_661_angle30_speed50.png,30,50
20251214_140704_725,20251214_140704_725_angle30_speed50.png,30,50
20251214_140704_761,20251214_140704_761_angle30_speed50.png,30,50
20251214_140704_825,20251214_140704_825_angle30_speed50.png,30,50
20251214_140704_861,20251214_140704_861_angle30_speed50.png,30,50
20251214_140704_925,20251214_140704_925_angle30_speed50.png,30,50
20251214_140704_961,20251214_140704_961_angle30_speed50.png,30,50
20251214_140704_996,20251214_140704_996_angle30_speed50.png,30,50
20251214_140705_039,20251214_140705_039_angle30_speed50.png,30,50
20251214_140705_110,20251214_140705_110_angle30_speed50.png,30,50
20251214_140705_161,20251214_140705_161_angle30_speed50.png,30,50
20251214_140705_252,20251214_140705_252_angle30_speed50.png,30,50
20251214_140705_323,20251214_140705_323_angle30_speed50.png,30,50
20251214_140705_393,20251214_140705_393_angle30_speed50.png,30,50
20251214_140706_759,20251214_140706_759_angle30_speed50.png,30,50
20251214_140706_793,20251214_140706_793_angle30_speed50.png,30,50
20251214_140706_861,20251214_140706_861_angle30_speed50.png,30,50
20251214_140706_925,20251214_140706_925_angle30_speed50.png,30,50
20251214_140706_961,20251214_140706_961_angle30_speed50.png,30,50
20251214_140707_025,20251214_140707_025_angle30_speed50.png,30,50
20251214_140707_061,20251214_140707_061_angle30_speed50.png,30,50
20251214_140707_125,20251214_140707_125_angle30_speed50.png,30,50
20251214_140707_161,20251214_140707_161_angle30_speed50.png,30,50
20251214_140707_225,20251214_140707_225_angle30_speed50.png,30,50
20251214_140707_261,20251214_140707_261_angle30_speed50.png,30,50
20251214_140707_325,20251214_140707_325_angle30_speed50.png,30,50
20251214_140707_361,20251214_140707_361_angle30_speed50.png,30,50
20251214_140707_425,20251214_140707_425_angle30_speed50.png,30,50
20251214_140707_461,20251214_140707_461_angle60_speed50.png,60,50
20251214_140707_525,20251214_140707_525_angle60_speed50.png,60,50
20251214_140707_561,20251214_140707_561_angle60_speed50.png,60,50
20251214_140707_625,20251214_140707_625_angle60_speed50.png,60,50
20251214_140707_661,20251214_140707_661_angle60_speed50.png,60,50
20251214_140707_725,20251214_140707_725_angle60_speed50.png,60,50
20251214_140707_761,20251214_140707_761_angle60_speed50.png,60,50
20251214_140707_825,20251214_140707_825_angle90_speed50.png,90,50
20251214_140707_861,20251214_140707_861_angle90_speed50.png,90,50
20251214_140707_925,20251214_140707_925_angle90_speed50.png,90,50
20251214_140707_961,20251214_140707_961_angle90_speed50.png,90,50
20251214_140708_025,20251214_140708_025_angle90_speed50.png,90,50
20251214_140708_061,20251214_140708_061_angle90_speed50.png,90,50
20251214_140708_125,20251214_140708_125_angle90_speed50.png,90,50
20251214_140708_161,20251214_140708_161_angle90_speed50.png,90,50
20251214_140708_225,20251214_140708_225_angle90_speed50.png,90,50
20251214_140708_261,20251214_140708_261_angle90_speed50.png,90,50
20251214_140708_325,20251214_140708_325_angle60_speed50.png,60,50
20251214_140708_361,20251214_140708_361_angle60_speed50.png,60,50
20251214_140708_425,20251214_140708_425_angle60_speed50.png,60,50
20251214_140708_461,20251214_140708_461_angle60_speed50.png,60,50
20251214_140708_525,20251214_140708_525_angle60_speed50.png,60,50
20251214_140708_561,20251214_140708_561_angle60_speed50.png,60,50
20251214_140708_625,20251214_140708_625_angle60_speed50.png,60,50
20251214_140708_661,20251214_140708_661_angle60_speed50.png,60,50
20251214_140708_725,20251214_140708_725_angle60_speed50.png,60,50
20251214_140708_761,20251214_140708_761_angle90_speed50.png,90,50
20251214_140708_825,20251214_140708_825_angle90_speed50.png,90,50
20251214_140710_168,20251214_140710_168_angle90_speed50.png,90,50
20251214_140710_225,20251214_140710_225_angle90_speed50.png,90,50
20251214_140710_261,20251214_140710_261_angle90_speed50.png,90,50
20251214_140710_325,20251214_140710_325_angle90_speed50.png,90,50
20251214_140710_361,20251214_140710_361_angle90_speed50.png,90,50
20251214_140710_425,20251214_140710_425_angle90_speed50.png,90,50
20251214_140710_461,20251214_140710_461_angle90_speed50.png,90,50
20251214_140710_525,20251214_140710_525_angle90_speed50.png,90,50
20251214_140710_561,20251214_140710_561_angle90_speed50.png,90,50
20251214_140710_625,20251214_140710_625_angle90_speed50.png,90,50
20251214_140710_661,20251214_140710_661_angle90_speed50.png,90,50
20251214_140710_725,20251214_140710_725_angle90_speed50.png,90,50
20251214_140710_761,20251214_140710_761_angle90_speed50.png,90,50
20251214_140710_825,20251214_140710_825_angle90_speed50.png,90,50
20251214_140710_861,20251214_140710_861_angle90_speed50.png,90,50
20251214_140710_925,20251214_140710_925_angle90_speed50.png,90,50
20251214_140710_961,20251214_140710_961_angle90_speed50.png,90,50
20251214_140711_025,20251214_140711_025_angle90_speed50.png,90,50
20251214_140711_061,20251214_140711_061_angle90_speed50.png,90,50
20251214_140711_125,20251214_140711_125_angle90_speed50.png,90,50
20251214_140711_161,20251214_140711_161_angle90_speed50.png,90,50
20251214_140711_225,20251214_140711_225_angle90_speed50.png,90,50
20251214_140711_261,20251214_140711_261_angle90_speed50.png,90,50
20251214_140711_325,20251214_140711_325_angle90_speed50.png,90,50
20251214_140711_361,20251214_140711_361_angle90_speed50.png,90,50
20251214_140711_425,20251214_140711_425_angle90_speed50.png,90,50
20251214_140711_461,20251214_140711_461_angle60_speed50.png,60,50
20251214_140711_525,20251214_140711_525_angle60_speed50.png,60,50
20251214_140711_561,20251214_140711_561_angle60_speed50.png,60,50
20251214_140711_625,20251214_140711_625_angle60_speed50.png,60,50
20251214_140711_661,20251214_140711_661_angle60_speed50.png,60,50
20251214_140711_725,20251214_140711_725_angle60_speed50.png,60,50
20251214_140711_761,20251214_140711_761_angle60_speed50.png,60,50
20251214_140711_825,20251214_140711_825_angle60_speed50.png,60,50
20251214_140711_861,20251214_140711_861_angle60_speed50.png,60,50
20251214_140711_925,20251214_140711_925_angle60_speed50.png,60,50
20251214_140711_961,20251214_140711_961_angle60_speed50.png,60,50
20251214_140712_009,20251214_140712_009_angle60_speed50.png,60,50
20251214_140712_056,20251214_140712_056_angle60_speed50.png,60,50
20251214_140712_131,20251214_140712_131_angle60_speed50.png,60,50
20251214_140712_176,20251214_140712_176_angle60_speed50.png,60,50
20251214_140712_289,20251214_140712_289_angle30_speed50.png,30,50
20251214_140712_366,20251214_140712_366_angle30_speed50.png,30,50
20251214_140712_433,20251214_140712_433_angle30_speed50.png,30,50
20251214_140712_504,20251214_140712_504_angle30_speed50.png,30,50
20251214_140713_855,20251214_140713_855_angle90_speed50.png,90,50
20251214_140713_893,20251214_140713_893_angle90_speed50.png,90,50
20251214_140713_928,20251214_140713_928_angle90_speed50.png,90,50
20251214_140713_961,20251214_140713_961_angle90_speed50.png,90,50
20251214_140714_033,20251214_140714_033_angle90_speed50.png,90,50
20251214_140714_093,20251214_140714_093_angle90_speed50.png,90,50
20251214_140714_161,20251214_140714_161_angle90_speed50.png,90,50
20251214_140714_225,20251214_140714_225_angle120_speed50.png,120,50
20251214_140714_261,20251214_140714_261_angle120_speed50.png,120,50
20251214_140714_325,20251214_140714_325_angle120_speed50.png,120,50
20251214_140714_361,20251214_140714_361_angle120_speed50.png,120,50
20251214_140714_425,20251214_140714_425_angle120_speed50.png,120,50
20251214_140714_461,20251214_140714_461_angle120_speed50.png,120,50
20251214_140714_525,20251214_140714_525_angle120_speed50.png,120,50
20251214_140714_561,20251214_140714_561_angle120_speed50.png,120,50
20251214_140714_625,20251214_140714_625_angle120_speed50.png,120,50
20251214_140714_661,20251214_140714_661_angle120_speed50.png,120,50
20251214_140714_725,20251214_140714_725_angle120_speed50.png,120,50
20251214_140714_761,20251214_140714_761_angle120_speed50.png,120,50
20251214_140714_825,20251214_140714_825_angle120_speed50.png,120,50
20251214_140714_861,20251214_140714_861_angle120_speed50.png,120,50
20251214_140714_925,20251214_140714_925_angle120_speed50.png,120,50
20251214_140714_961,20251214_140714_961_angle120_speed50.png,120,50
20251214_140715_025,20251214_140715_025_angle120_speed50.png,120,50
20251214_140715_061,20251214_140715_061_angle120_speed50.png,120,50
20251214_140715_125,20251214_140715_125_angle120_speed50.png,120,50
20251214_140715_161,20251214_140715_161_angle120_speed50.png,120,50
20251214_140715_225,20251214_140715_225_angle120_speed50.png,120,50
20251214_140715_261,20251214_140715_261_angle120_speed50.png,120,50
20251214_140715_325,20251214_140715_325_angle90_speed50.png,90,50
20251214_140715_361,20251214_140715_361_angle90_speed50.png,90,50
20251214_140715_425,20251214_140715_425_angle90_speed50.png,90,50
20251214_140715_461,20251214_140715_461_angle90_speed50.png,90,50
20251214_140715_525,20251214_140715_525_angle90_speed50.png,90,50
20251214_140715_561,20251214_140715_561_angle90_speed50.png,90,50
20251214_140715_625,20251214_140715_625_angle90_speed50.png,90,50
20251214_140715_690,20251214_140715_690_angle90_speed50.png,90,50
20251214_140715_738,20251214_140715_738_angle90_speed50.png,90,50
20251214_140715_842,20251214_140715_842_angle90_speed50.png,90,50
20251214_140715_913,20251214_140715_913_angle120_speed50.png,120,50
20251214_140715_992,20251214_140715_992_angle120_speed50.png,120,50
20251214_140716_064,20251214_140716_064_angle120_speed50.png,120,50
20251214_140716_137,20251214_140716_137_angle120_speed50.png,120,50
20251214_140717_652,20251214_140717_652_angle60_speed50.png,60,50
20251214_140717_693,20251214_140717_693_angle60_speed50.png,60,50
20251214_140717_761,20251214_140717_761_angle30_speed50.png,30,50
20251214_140717_825,20251214_140717_825_angle30_speed50.png,30,50
20251214_140717_861,20251214_140717_861_angle30_speed50.png,30,50
20251214_140717_925,20251214_140717_925_angle30_speed50.png,30,50
20251214_140717_961,20251214_140717_961_angle30_speed50.png,30,50
20251214_140718_025,20251214_140718_025_angle30_speed50.png,30,50
20251214_140718_061,20251214_140718_061_angle30_speed50.png,30,50
20251214_140718_125,20251214_140718_125_angle30_speed50.png,30,50
20251214_140718_161,20251214_140718_161_angle30_speed50.png,30,50
20251214_140718_225,20251214_140718_225_angle30_speed50.png,30,50
20251214_140718_261,20251214_140718_261_angle30_speed50.png,30,50
20251214_140718_325,20251214_140718_325_angle30_speed50.png,30,50
20251214_140718_361,20251214_140718_361_angle30_speed50.png,30,50
20251214_140718_425,20251214_140718_425_angle30_speed50.png,30,50
20251214_140718_461,20251214_140718_461_angle30_speed50.png,30,50
20251214_140718_525,20251214_140718_525_angle30_speed50.png,30,50
20251214_140718_561,20251214_140718_561_angle30_speed50.png,30,50
20251214_140718_625,20251214_140718_625_angle30_speed50.png,30,50
20251214_140718_661,20251214_140718_661_angle30_speed50.png,30,50
20251214_140718_727,20251214_140718_727_angle30_speed50.png,30,50
20251214_140718_761,20251214_140718_761_angle30_speed50.png,30,50
20251214_140718_825,20251214_140718_825_angle30_speed50.png,30,50
20251214_140718_861,20251214_140718_861_angle30_speed50.png,30,50
20251214_140718_925,20251214_140718_925_angle30_speed50.png,30,50
20251214_140718_961,20251214_140718_961_angle30_speed50.png,30,50
20251214_140719_025,20251214_140719_025_angle30_speed50.png,30,50
20251214_140719_061,20251214_140719_061_angle30_speed50.png,30,50
20251214_140719_125,20251214_140719_125_angle30_speed50.png,30,50
20251214_140719_161,20251214_140719_161_angle30_speed50.png,30,50
20251214_140719_225,20251214_140719_225_angle30_speed50.png,30,50
20251214_140719_261,20251214_140719_261_angle30_speed50.png,30,50
20251214_140719_325,20251214_140719_325_angle30_speed50.png,30,50
20251214_140719_361,20251214_140719_361_angle30_speed50.png,30,50
20251214_140719_425,20251214_140719_425_angle30_speed50.png,30,50
20251214_140719_490,20251214_140719_490_angle30_speed50.png,30,50
20251214_140719_536,20251214_140719_536_angle30_speed50.png,30,50
20251214_140719_652,20251214_140719_652_angle30_speed50.png,30,50
20251214_140719_730,20251214_140719_730_angle30_speed50.png,30,50
20251214_140719_800,20251214_140719_800_angle30_speed50.png,30,50
20251214_140719_868,20251214_140719_868_angle30_speed50.png,30,50
20251214_140719_946,20251214_140719_946_angle30_speed50.png,30,50
20251214_140721_409,20251214_140721_409_angle30_speed50.png,30,50
20251214_140721_461,20251214_140721_461_angle30_speed50.png,30,50
20251214_140721_525,20251214_140721_525_angle30_speed50.png,30,50
20251214_140721_561,20251214_140721_561_angle30_speed50.png,30,50
20251214_140721_625,20251214_140721_625_angle30_speed50.png,30,50
20251214_140721_661,20251214_140721_661_angle30_speed50.png,30,50
20251214_140721_725,20251214_140721_725_angle30_speed50.png,30,50
20251214_140721_761,20251214_140721_761_angle30_speed50.png,30,50
20251214_140721_825,20251214_140721_825_angle30_speed50.png,30,50
20251214_140721_861,20251214_140721_861_angle30_speed50.png,30,50
20251214_140721_925,20251214_140721_925_angle30_speed50.png,30,50
20251214_140721_961,20251214_140721_961_angle30_speed50.png,30,50
20251214_140722_025,20251214_140722_025_angle30_speed50.png,30,50
20251214_140722_062,20251214_140722_062_angle30_speed50.png,30,50
20251214_140722_125,20251214_140722_125_angle30_speed50.png,30,50
20251214_140722_161,20251214_140722_161_angle30_speed50.png,30,50
20251214_140722_225,20251214_140722_225_angle30_speed50.png,30,50
20251214_140722_261,20251214_140722_261_angle30_speed50.png,30,50
20251214_140722_325,20251214_140722_325_angle30_speed50.png,30,50
20251214_140722_361,20251214_140722_361_angle30_speed50.png,30,50
20251214_140722_425,20251214_140722_425_angle30_speed50.png,30,50
20251214_140722_461,20251214_140722_461_angle30_speed50.png,30,50
20251214_140722_525,20251214_140722_525_angle30_speed50.png,30,50
20251214_140722_562,20251214_140722_562_angle30_speed50.png,30,50
20251214_140722_626,20251214_140722_626_angle30_speed50.png,30,50
20251214_140722_662,20251214_140722_662_angle30_speed50.png,30,50
20251214_140722_726,20251214_140722_726_angle30_speed50.png,30,50
20251214_140722_761,20251214_140722_761_angle30_speed50.png,30,50
20251214_140722_826,20251214_140722_826_angle30_speed50.png,30,50
20251214_140722_861,20251214_140722_861_angle30_speed50.png,30,50
20251214_140722_925,20251214_140722_925_angle30_speed50.png,30,50
20251214_140722_962,20251214_140722_962_angle30_speed50.png,30,50
20251214_140723_026,20251214_140723_026_angle30_speed50.png,30,50
20251214_140723_061,20251214_140723_061_angle30_speed50.png,30,50
20251214_140723_125,20251214_140723_125_angle30_speed50.png,30,50
20251214_140723_162,20251214_140723_162_angle30_speed50.png,30,50
20251214_140723_226,20251214_140723_226_angle30_speed50.png,30,50
20251214_140723_262,20251214_140723_262_angle30_speed50.png,30,50
20251214_140723_342,20251214_140723_342_angle30_speed50.png,30,50
20251214_140723_384,20251214_140723_384_angle30_speed50.png,30,50
20251214_140723_445,20251214_140723_445_angle30_speed50.png,30,50
20251214_140723_616,20251214_140723_616_angle30_speed50.png,30,50
20251214_140723_650,20251214_140723_650_angle30_speed50.png,30,50
20251214_140723_700,20251214_140723_700_angle60_speed50.png,60,50
20251214_140725_768,20251214_140725_768_angle120_speed50.png,120,50
20251214_140725_826,20251214_140725_826_angle90_speed50.png,90,50
20251214_140725_862,20251214_140725_862_angle90_speed50.png,90,50
20251214_140725_926,20251214_140725_926_angle90_speed50.png,90,50
20251214_140725_962,20251214_140725_962_angle90_speed50.png,90,50
20251214_140726_026,20251214_140726_026_angle90_speed50.png,90,50
20251214_140726_062,20251214_140726_062_angle90_speed50.png,90,50
20251214_140726_126,20251214_140726_126_angle90_speed50.png,90,50
20251214_140726_162,20251214_140726_162_angle90_speed50.png,90,50
20251214_140726_226,20251214_140726_226_angle60_speed50.png,60,50
20251214_140726_262,20251214_140726_262_angle60_speed50.png,60,50
20251214_140726_326,20251214_140726_326_angle60_speed50.png,60,50
20251214_140726_362,20251214_140726_362_angle60_speed50.png,60,50
20251214_140726_426,20251214_140726_426_angle60_speed50.png,60,50
20251214_140726_462,20251214_140726_462_angle60_speed50.png,60,50
20251214_140726_526,20251214_140726_526_angle60_speed50.png,60,50
20251214_140726_562,20251214_140726_562_angle60_speed50.png,60,50
20251214_140726_626,20251214_140726_626_angle90_speed50.png,90,50
20251214_140726_662,20251214_140726_662_angle90_speed50.png,90,50
20251214_140726_726,20251214_140726_726_angle90_speed50.png,90,50
20251214_140726_761,20251214_140726_761_angle90_speed50.png,90,50
20251214_140726_826,20251214_140726_826_angle90_speed50.png,90,50
20251214_140726_862,20251214_140726_862_angle120_speed50.png,120,50
20251214_140726_926,20251214_140726_926_angle120_speed50.png,120,50
20251214_140726_962,20251214_140726_962_angle120_speed50.png,120,50
20251214_140727_026,20251214_140727_026_angle120_speed50.png,120,50
20251214_140727_062,20251214_140727_062_angle120_speed50.png,120,50
20251214_140727_126,20251214_140727_126_angle120_speed50.png,120,50
20251214_140727_162,20251214_140727_162_angle120_speed50.png,120,50
20251214_140727_226,20251214_140727_226_angle120_speed50.png,120,50
20251214_140727_262,20251214_140727_262_angle120_speed50.png,120,50
20251214_140727_326,20251214_140727_326_angle90_speed50.png,90,50
20251214_140727_362,20251214_140727_362_angle90_speed50.png,90,50
20251214_140727_426,20251214_140727_426_angle90_speed50.png,90,50
20251214_140727_462,20251214_140727_462_angle60_speed50.png,60,50
20251214_140727_528,20251214_140727_528_angle60_speed50.png,60,50
20251214_140727_590,20251214_140727_590_angle60_speed50.png,60,50
20251214_140727_641,20251214_140727_641_angle60_speed50.png,60,50
20251214_140727_713,20251214_140727_713_angle30_speed50.png,30,50
20251214_140727_767,20251214_140727_767_angle30_speed50.png,30,50
20251214_140727_891,20251214_140727_891_angle30_speed50.png,30,50
20251214_140727_967,20251214_140727_967_angle30_speed50.png,30,50
20251214_140728_033,20251214_140728_033_angle30_speed50.png,30,50
20251214_140728_107,20251214_140728_107_angle30_speed50.png,30,50
20251214_140728_187,20251214_140728_187_angle30_speed50.png,30,50
20251214_140729_657,20251214_140729_657_angle30_speed50.png,30,50
20251214_140729_694,20251214_140729_694_angle30_speed50.png,30,50
20251214_140729_758,20251214_140729_758_angle30_speed50.png,30,50
20251214_140729_794,20251214_140729_794_angle30_speed50.png,30,50
20251214_140729_858,20251214_140729_858_angle30_speed50.png,30,50
20251214_140729_894,20251214_140729_894_angle30_speed50.png,30,50
20251214_140729_958,20251214_140729_958_angle30_speed50.png,30,50
20251214_140729_994,20251214_140729_994_angle30_speed50.png,30,50
20251214_140730_058,20251214_140730_058_angle30_speed50.png,30,50
20251214_140730_094,20251214_140730_094_angle30_speed50.png,30,50
20251214_140730_158,20251214_140730_158_angle30_speed50.png,30,50
20251214_140730_194,20251214_140730_194_angle30_speed50.png,30,50
20251214_140730_258,20251214_140730_258_angle30_speed50.png,30,50
20251214_140730_294,20251214_140730_294_angle30_speed50.png,30,50
20251214_140730_358,20251214_140730_358_angle30_speed50.png,30,50
20251214_140730_394,20251214_140730_394_angle30_speed50.png,30,50
20251214_140730_458,20251214_140730_458_angle30_speed50.png,30,50
20251214_140730_494,20251214_140730_494_angle30_speed50.png,30,50
20251214_140730_558,20251214_140730_558_angle30_speed50.png,30,50
20251214_140730_594,20251214_140730_594_angle30_speed50.png,30,50
20251214_140730_658,20251214_140730_658_angle30_speed50.png,30,50
20251214_140730_694,20251214_140730_694_angle30_speed50.png,30,50
20251214_140730_758,20251214_140730_758_angle30_speed50.png,30,50
20251214_140730_794,20251214_140730_794_angle30_speed50.png,30,50
20251214_140730_858,20251214_140730_858_angle30_speed50.png,30,50
20251214_140730_894,20251214_140730_894_angle30_speed50.png,30,50
20251214_140730_958,20251214_140730_958_angle30_speed50.png,30,50
20251214_140730_994,20251214_140730_994_angle30_speed50.png,30,50
20251214_140731_058,20251214_140731_058_angle30_speed50.png,30,50
20251214_140731_094,20251214_140731_094_angle30_speed50.png,30,50
20251214_140731_158,20251214_140731_158_angle30_speed50.png,30,50
